43.703497,1,0
56.478063,0,0
64.818146,0,0
76.814649,0,0
82.656279,0,0
72.502366,0,0
95.391397,0,0
121.977376,0,0
119.903139,0,0
131.676892,0,0
132.191071,0,0
155.446883,0,0
169.742464,0,0
171.456398,0,0
176.089986,0,0
181.461298,0,0
188.74766,0,0
131.978621,0,0
139.211864,0,0
160.348116,0,0
171.546638,0,0
184.209983,0,0
188.749203,0,0
185.138075,0,0
179.653894,0,0
178.055755,0,0
200.629413,0,0
207.281555,0,0
220.855836,0,0
219.701713,0,0
227.416648,0,0
227.2893,0,0
245.90758,0,0
244.067285,0,0
255.913361,0,0
150.17487,0,0
163.236465,0,0
160.349682,0,0
178.799117,0,0
200.573695,0,0
185.161539,0,0
159.460488,0,0
159.950775,0,0
150.912498,0,0
155.064464,0,0
155.254754,0,0
155.503279,0,0
154.834738,0,0
161.444865,0,0
203.256147,0,0
217.374247,0,0
228.082665,0,0
225.05956,0,0
224.459504,0,0
179.431114,0,0
175.456782,0,0
181.413429,0,0
191.219666,0,0
170.595066,0,0
152.483872,0,0
152.278156,0,0
159.372743,0,0
162.60386,0,0
171.346546,0,0
172.029383,0,0
180.847052,0,0
180.961205,0,0
181.217967,0,0
150.567323,0,0
156.274936,1,0
163.524758,0,0
177.083311,0,0
175.551891,0,0
175.265844,0,0
174.733099,0,0
175.973174,0,0
123.493715,0,0
134.076458,0,0
143.672689,0,0
154.648537,0,0
168.34866,0,0
170.010357,0,0
123.58343,0,0
131.750623,0,0
142.108879,0,0
141.103317,0,0
149.095058,0,0
149.793259,0,0
147.582411,0,0
152.596246,0,0
154.234616,0,0
159.39052,0,0
167.278746,0,0
171.341949,0,0
179.102631,0,0
179.468348,0,0
179.275826,0,0
180.502061,0,0
178.461779,0,0
183.095612,0,0
150.463407,0,0
160.110108,0,0
162.890395,0,0
160.987776,0,0
163.002409,0,0
160.495409,0,0
157.596029,0,0
158.729739,0,0
156.247544,0,0
170.101685,0,0
171.911915,0,0
190.822443,0,0
195.668217,0,0
203.602065,0,0
173.155082,0,0
178.713397,0,0
180.944426,0,0
187.828815,0,0
162.216247,0,0
177.368673,0,0
156.607961,0,0
160.224686,0,0
168.0343,0,0
175.435689,0,0
180.428889,0,0
198.558845,0,0
201.652307,0,0
203.03027,0,0
219.866393,0,0
213.656064,0,0
188.970558,0,0
197.393076,0,0
205.666867,0,0
183.118095,0,0
193.219773,0,0
196.03829,0,0
204.318321,0,0
181.290158,0,0
188.86388,0,0
195.609489,0,0
207.703083,0,0
187.093684,0,0
196.919117,0,0
209.670285,0,0
216.257371,0,0
193.311278,0,0
191.438237,0,0
197.446754,0,0
143.805009,0,0
154.165198,0,0
160.540627,0,0
168.733073,0,0
175.692616,0,0
183.889989,0,0
188.71881,0,0
194.617032,0,0
200.777157,0,0
199.330745,0,0
