31.986387,1,0
45.449284,0,0
53.724794,0,0
68.170516,0,0
84.005351,0,0
83.93199,0,0
83.957201,0,0
83.934663,0,0
84.04517,0,0
84.557251,0,0
83.841657,0,0
83.960989,0,0
83.909465,0,0
83.915779,0,0
83.922512,0,0
92.307257,0,0
91.915887,0,0
83.94873,0,0
84.327637,0,0
80.145392,0,0
76.098814,0,0
85.503061,0,0
83.890898,0,0
83.940786,0,0
84.007513,0,0
83.960574,0,0
72.47905,0,0
67.690114,0,0
84.909958,0,0
83.767362,0,0
83.942294,0,0
84.706758,0,0
83.272902,0,0
83.991634,0,0
84.129472,0,0
83.895706,0,0
83.857714,0,0
75.577816,0,0
75.37365,0,0
84.68705,0,0
83.94891,0,0
83.983083,0,0
80.171017,0,0
67.745014,0,0
59.724211,0,0
51.725928,0,0
63.822174,0,0
60.081871,0,0
75.800267,0,0
71.680605,0,0
59.646712,0,0
52.146426,0,0
55.87113,0,0
48.177764,0,0
44.024382,0,0
35.58567,0,0
44.424504,0,0
46.704012,0,0
54.475303,0,0
56.057909,0,0
63.00853,0,0
63.679063,0,0
67.668391,0,0
67.678904,0,0
73.838618,0,0
89.152921,0,0
106.205464,0,0
131.832809,0,0
143.714801,0,0
151.801169,0,0
139.352259,0,0
144.576693,0,0
144.031602,0,0
151.629363,0,0
159.919176,0,0
163.973526,0,0
167.887252,0,0
159.269247,0,0
154.023282,0,0
159.750211,0,0
151.879444,1,0
143.085469,0,0
148.080156,0,0
153.053258,0,0
157.423709,0,0
154.210994,0,0
153.084641,0,0
162.471697,0,0
176.388977,0,0
187.236567,0,0
195.95469,0,0
204.085704,0,0
195.257549,0,0
187.792013,0,0
180.844601,0,0
187.728219,0,0
203.80872,0,0
213.098599,0,0
205.463068,0,0
211.822815,0,0
208.893923,0,0
215.82798,0,0
215.298909,0,0
205.024053,0,0
186.572823,0,0
188.315041,0,0
187.922325,0,0
188.002179,0,0
188.960797,0,0
195.79726,0,0
195.879774,0,0
194.160574,0,0
196.307184,0,0
195.449309,0,0
195.910614,0,0
195.432324,0,0
179.736026,0,0
175.480186,0,0
175.222949,0,0
164.358928,0,0
159.819418,0,0
163.719767,0,0
187.397749,0,0
208.000943,0,0
224.987609,0,0
229.023221,0,0
212.442413,0,0
195.668154,0,0
195.827162,0,0
195.779715,0,0
199.786477,0,0
199.726762,0,0
211.715657,0,0
212.314245,0,0
215.814159,0,0
211.832005,0,0
215.900764,0,0
214.07032,0,0
219.75481,0,0
222.457946,0,0
235.407206,0,0
235.758213,0,0
243.658507,0,0
262.520518,0,0
271.901887,0,0
281.76273,0,0
271.83925,0,0
273.910762,0,0
280.534465,0,0
281.029752,0,0
279.812262,0,0
291.642813,0,0
277.523205,0,0
272.621002,0,0
295.119576,0,0
321.687099,0,0
323.981972,0,0
327.931418,0,0
327.706148,0,0
327.879433,0,0
323.055709,0,0
310.616962,0,0
352.041957,0,0
357.190235,0,0
393.047075,0,0
410.239849,0,0
427.345246,0,0
419.459376,0,0
416.533898,0,0
417.770085,0,0
368.688127,0,0
359.698829,0,0
315.189464,0,0
319.057535,0,0
290.497868,0,0
312.327365,0,0
319.984537,0,0
348.284695,0,0
413.326165,0,0
413.205461,0,0
447.859233,0,0
541.092937,0,0
550.07374,0,0
540.036855,0,0
548.229299,0,0
550.969786,0,0
537.03922,0,0
513.195433,0,0
503.954955,0,0
521.121806,0,0
460.764287,0,0
410.942234,0,0
460.454787,0,0
463.378654,0,0
460.696808,0,0
465.622473,0,0
465.188345,0,0
487.638098,0,0
469.635876,0,0
460.675763,0,0
456.014639,0,0
466.557992,0,0
464.363396,0,0
468.406987,0,0
432.168233,0,0
435.464531,0,0
437.071637,0,0
449.328462,0,0
419.914608,0,0
427.73332,0,0
431.370827,0,0
435.476907,0,0
439.461346,0,0
451.876903,0,0
463.78591,0,0
471.893278,0,0
475.79078,0,0
465.489374,0,0
460.335355,0,0
455.59329,0,0
455.811038,0,0
467.298151,0,0
473.007964,0,0
476.245261,0,0
476.552398,0,0
481.564203,0,0
487.680628,0,0
487.732605,0,0
491.657832,0,0
489.070836,0,0
496.430342,0,0
500.441314,0,0
487.657699,0,0
491.376463,0,0
481.132343,0,0
487.703202,0,0
491.874133,0,0
493.050039,0,0
484.14798,0,0
485.876883,0,0
498.266661,0,0
503.675574,0,0
508.883275,0,0
519.780186,0,0
524.045258,0,0
528.542795,0,0
539.800866,0,0
539.819859,0,0
540.684432,0,0
552.704381,0,0
563.906281,0,0
571.786495,0,0
572.039071,0,0
560.356589,0,0
556.900789,0,0
558.287525,0,0
560.606869,0,0
559.402078,0,0
551.807515,0,0
544.173999,0,0
551.67251,0,0
547.690245,0,0
543.773766,0,0
539.802772,0,0
551.724947,0,0
551.965434,0,0
552.183067,0,0
556.1049,0,0
555.755951,0,0
555.744073,0,0
567.762356,0,0
576.090395,0,0
571.912818,0,0
564.288472,0,0
572.007002,0,0
582.079094,0,0
594.381375,0,0
583.864142,0,0
591.880243,0,0
600.10795,0,0
600.414683,0,0
607.973175,0,0
616.179591,0,0
617.226344,0,0
624.047504,0,0
627.830746,0,0
632.062911,0,0
624.192113,0,0
624.118933,0,0
621.314032,0,0
609.389308,0,0
603.854943,0,0
597.503836,0,0
579.557538,0,0
568.215626,0,0
555.94771,0,0
542.404345,0,0
533.798833,0,0
536.708009,0,0
528.290026,0,0
528.030695,0,0
524.886197,0,0
527.880277,0,0
544.377685,0,0
544.19433,0,0
557.340924,0,0
557.882525,0,0
572.303182,0,0
585.483418,0,0
603.917682,0,0
604.653655,0,0
616.40036,0,0
611.530866,0,0
611.945319,0,0
618.390958,0,0
639.726327,0,0
651.837842,0,0
656.715703,0,0
662.682375,0,0
683.584962,0,0
690.06906,0,0
686.696915,0,0
696.042737,0,0
695.766226,0,0
688.522726,0,0
